event_date,user_id,id,latitude,longitude,city,state,district,HUB
2021-08-18 16:00:17,175663,291512,-23.6161602,-46.7341556,São Paulo,SP,Vila Suzana,
2021-08-18 16:00:26,1000626,291531,-23.0067637,-43.4576918,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 16:01:29,1000624,291529,-22.6385076,-43.2629785,Duque de Caxias,RJ,Parque Paulista,
2021-08-18 16:04:39,175667,291523,-23.5822761,-46.5473535,São Paulo,SP,Vila Ema,
2021-08-18 16:09:19,1000633,291539,-23.5718793,-46.6497843,São Paulo,SP,Paraíso,Vila Olímpia
2021-08-18 16:10:57,1000633,291539,-23.5718793,-46.6497843,São Paulo,SP,Paraíso,Vila Olímpia
2021-08-18 16:18:38,1000581,291484,-22.9165777,-43.3833028,Rio de Janeiro,RJ,Taquara,
2021-08-18 16:19:01,1000642,291550,-23.5567588,-46.6429424,São Paulo,SP,Bela Vista,
2021-08-18 16:23:03,84447,164714,-23.0103848,-43.3279149,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 16:23:52,160498,217199,-22.3934077,-41.8035874,Macaé,RJ,Glória,
2021-08-18 16:25:54,32486,234747,-22.9648725,-43.3843887,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:26:41,1000643,291552,-23.6251648,-46.6760041,São Paulo,SP,Campo Belo,
2021-08-18 16:27:30,32486,234747,-22.9648725,-43.3843887,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:28:54,81265,209840,-22.9665997,-43.3838343,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:29:43,145904,204918,-23.5543406,-46.7925644,Osasco,SP,Jaguaribe,
2021-08-18 16:29:58,145904,291560,-23.4456288,-46.6192895,São Paulo,SP,Jardim Ibiratiba,
2021-08-18 16:30:42,32486,234747,-22.9648725,-43.3843887,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:32:46,175690,291562,-25.5908429,-49.3384098,Curitiba,PR,Campo de Santana,
2021-08-18 16:33:49,175687,291508,-23.4901791,-46.472185,São Paulo,SP,Jardim Matarazzo,
2021-08-18 16:34:17,1000653,291564,-23.5556547,-46.7959714,Osasco,SP,Santo Antônio,
2021-08-18 16:35:20,175687,291508,-23.4901791,-46.472185,São Paulo,SP,Jardim Matarazzo,
2021-08-18 16:36:15,163519,258794,-22.884435,-43.368079,Rio de Janeiro,RJ,Vila Valqueire,
2021-08-18 16:36:36,175691,291565,-23.5813425,-46.6526945,São Paulo,SP,Vila Mariana,
2021-08-18 16:37:26,961158,291557,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:39:50,175693,291570,-22.886538,-43.661076,Rio de Janeiro,RJ,Santa Cruz,
2021-08-18 16:40:02,175693,291570,-22.886538,-43.661076,Rio de Janeiro,RJ,Santa Cruz,
2021-08-18 16:40:04,175693,291570,-22.886538,-43.661076,Rio de Janeiro,RJ,Santa Cruz,
2021-08-18 16:40:17,961158,291557,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:40:19,961158,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:40:39,961158,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:42:07,150739,219166,-22.7734525,-43.3959736,Belford Roxo,RJ,Centro,
2021-08-18 16:42:32,1000665,291576,-23.677412,-46.508394,Santo André,SP,Vila Pires,
2021-08-18 16:43:39,84967,3116,-23.6250914,-46.7199371,São Paulo,SP,Paraíso do Morumbi,
2021-08-18 16:44:32,175647,291469,-22.9864186,-43.2280598,Rio de Janeiro,RJ,Leblon,São Cristóvão
2021-08-18 16:45:17,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 16:46:10,175692,291568,-25.4692375,-49.5281948,Campo Largo,PR,Centro,
2021-08-18 16:46:16,1000663,291575,-22.90498,-43.0993167,Niterói,RJ,Icaraí,
2021-08-18 16:47:37,1000670,291585,-23.5536409,-46.6483262,São Paulo,SP,Bela Vista,
2021-08-18 16:48:03,175674,291531,-23.0067637,-43.4576918,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 16:48:13,37598,1019,-15.7681294,-47.8813501,Brasília,DF,Asa Norte,
2021-08-18 16:48:22,37598,1019,-15.7681294,-47.8813501,Brasília,DF,Asa Norte,
2021-08-18 16:48:31,1000671,291586,-23.6091889,-46.5026506,São Paulo,SP,Conj. Hab. Teotonio Vilela,
2021-08-18 16:48:49,143904,198587,-23.0054096,-43.4932059,Rio de Janeiro,RJ,Vargem Grande,
2021-08-18 16:49:26,1000356,291261,-22.9711396,-43.3971076,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:50:17,1000356,291261,-22.9711396,-43.3971076,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:50:24,1000356,291591,-22.972767,-43.397048,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 16:52:32,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 16:53:14,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 16:53:48,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 16:55:15,168570,291574,-22.9700948,-43.4228312,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 16:57:56,175694,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:58:48,175694,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 16:58:50,175694,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 17:01:01,1000684,291596,-23.6469346,-46.6683051,São Paulo,SP,Vila Mascote,
2021-08-18 17:01:11,47154,55800,-22.9363661,-43.1753804,Rio de Janeiro,RJ,Flamengo,
2021-08-18 17:01:29,1000680,291593,-22.7829353,-42.9337312,Itaboraí,RJ,Vila Brasil,
2021-08-18 17:02:03,1000687,291600,-25.34045,-49.171528,Colombo,PR,Das Graças,
2021-08-18 17:02:22,175709,291597,-23.6888772,-46.6290943,Diadema,SP,Centro,
2021-08-18 17:02:40,47154,55800,-22.9363661,-43.1753804,Rio de Janeiro,RJ,Flamengo,
2021-08-18 17:03:21,175694,291572,-22.7633335,-43.2801074,Duque de Caxias,RJ,Jardim Gramacho,
2021-08-18 17:03:44,1000680,291599,-22.8808408,-43.1078826,Niterói,RJ,Fonseca,
2021-08-18 17:04:46,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 17:04:48,81265,209840,-22.9665997,-43.3838343,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 17:04:50,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 17:04:58,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 17:04:59,1000680,291599,-22.8808408,-43.1078826,Niterói,RJ,Fonseca,
2021-08-18 17:06:06,857445,171284,-22.9279314,-43.2391091,Rio de Janeiro,RJ,Tijuca,
2021-08-18 17:06:14,1000680,291599,-22.8808408,-43.1078826,Niterói,RJ,Fonseca,
2021-08-18 17:06:16,1000684,291596,-23.6469346,-46.6683051,São Paulo,SP,Vila Mascote,
2021-08-18 17:06:40,116070,108043,-23.0176029,-43.4823466,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 17:06:59,1000680,291593,-22.7829353,-42.9337312,Itaboraí,RJ,Vila Brasil,
2021-08-18 17:07:44,1000690,291606,-22.9205088,-43.2191344,Rio de Janeiro,RJ,Maracanã,
2021-08-18 17:17:04,83378,291620,-22.7876411,-43.3938422,São João de Meriti,RJ,Vila Zulmira,
2021-08-18 17:17:48,143766,198134,-23.5026227,-46.697935,São Paulo,SP,Freguesia do Ó,
2021-08-18 17:17:51,175720,291615,-22.9984189,-43.380756,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 17:18:07,175721,291619,-23.4927057,-46.8505751,Barueri,SP,Alphaville Industrial,Alphaville
2021-08-18 17:20:44,1000710,291628,-23.4235079,-46.4985583,Guarulhos,SP,Jardim Marilena,
2021-08-18 17:21:18,39282,84014,-22.413776,-42.982138,Teresópolis,RJ,Pimenteiras,
2021-08-18 17:22:41,1000341,291249,-19.8926505,-43.9333118,Belo Horizonte,MG,Nova Floresta,
2021-08-18 17:22:45,1000341,291249,-19.8926505,-43.9333118,Belo Horizonte,MG,Nova Floresta,
2021-08-18 17:23:35,1000341,291249,-19.8926505,-43.9333118,Belo Horizonte,MG,Nova Floresta,
2021-08-18 17:23:41,1000716,291635,-25.4629978,-49.2829609,Curitiba,PR,Água Verde,
2021-08-18 17:23:48,1000716,291635,-25.4629978,-49.2829609,Curitiba,PR,Água Verde,
2021-08-18 17:24:52,175717,291612,-22.9425369,-43.1920813,Rio de Janeiro,RJ,Laranjeiras,
2021-08-18 17:26:37,1000721,291641,-25.3821934,-49.3355686,Curitiba,PR,Santa Felicidade,
2021-08-18 17:27:58,175677,239310,-15.7474017,-47.9126108,Brasília,DF,SHCNW,
2021-08-18 17:28:23,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 17:29:07,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 17:30:16,147487,209915,-15.8400442,-47.9844909,Brasília,DF,,
2021-08-18 17:30:19,147487,209915,-15.8400442,-47.9844909,Brasília,DF,,
2021-08-18 17:32:20,175730,291644,-22.8862938,-43.0852289,Niterói,RJ,Fonseca,
2021-08-18 17:32:20,1000725,291647,-22.728309,-43.4455906,Nova Iguaçu,RJ,Vila Anita,
2021-08-18 17:33:11,175717,291612,-22.9425369,-43.1920813,Rio de Janeiro,RJ,Laranjeiras,
2021-08-18 17:34:13,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 17:37:01,175704,291594,-22.9648725,-43.3843887,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 17:38:03,138559,45461,-22.9359468,-43.3330876,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,
2021-08-18 17:42:14,999980,290920,-22.99684,-43.38815,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 17:42:20,1000730,291656,-22.9716866,-43.3835307,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 17:44:39,175689,291501,-23.5519764,-46.5356103,São Paulo,SP,Vila Carrao,
2021-08-18 17:47:29,1000739,291664,-29.9077945,-51.184698,Canoas,RS,,
2021-08-18 17:47:44,1000739,291667,-29.9603437,-51.1738064,Canoas,RS,Niterói,
2021-08-18 17:48:07,175740,291666,-23.6178531,-46.6387475,São Paulo,SP,,
2021-08-18 17:49:15,1000739,291667,-29.9603437,-51.1738064,Canoas,RS,Niterói,
2021-08-18 17:50:03,918886,224501,-22.9623161,-43.1762898,Rio de Janeiro,RJ,Copacabana,
2021-08-18 17:50:21,1000742,291668,-15.8217771,-47.9869909,Brasília,DF,,
2021-08-18 17:53:28,173366,286773,-23.632938,-46.549816,Santo André,SP,Campestre,
2021-08-18 17:53:36,173366,286773,-23.632938,-46.549816,Santo André,SP,Campestre,
2021-08-18 17:58:29,79324,11324,-22.9271762,-43.1777417,Rio de Janeiro,RJ,Flamengo,São Cristóvão
2021-08-18 17:59:43,916645,222655,-15.7453158,-47.8938433,Brasília,DF,Asa Norte,
2021-08-18 18:01:17,93621,233717,-22.8902127,-43.3306825,Rio de Janeiro,RJ,Cascadura,
2021-08-18 18:04:49,1000765,291693,-23.6504402,-46.5952865,São Paulo,SP,Vila Santa Teresa (Zona Sul),
2021-08-18 18:04:53,161184,251315,-23.4961949,-46.6260572,São Paulo,SP,Santana,
2021-08-18 18:04:59,161184,251315,-23.4961949,-46.6260572,São Paulo,SP,Santana,
2021-08-18 18:07:27,1000764,291697,-23.446794,-46.3991764,Guarulhos,SP,Água Chata,
2021-08-18 18:10:10,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 18:10:32,175755,291699,-23.6708032,-46.4696696,Mauá,SP,,
2021-08-18 18:11:25,175580,291200,-22.8107203,-43.2102155,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-18 18:12:01,1000768,291698,-23.5577522,-46.6740952,São Paulo,SP,Pinheiros,
2021-08-18 18:12:25,155567,233481,-22.9169041,-43.2223329,Rio de Janeiro,RJ,Maracanã,
2021-08-18 18:15:52,1000771,291706,-22.8672077,-43.5615401,Rio de Janeiro,RJ,Campo Grande,
2021-08-18 18:16:05,68640,7147,-22.997344,-43.259648,Rio de Janeiro,RJ,São Conrado,
2021-08-18 18:16:35,845123,172961,-23.6079195,-46.6701195,São Paulo,SP,Indianópolis,
2021-08-18 18:17:02,1000777,291712,-25.4368151,-49.2374852,Curitiba,PR,Cristo Rei,
2021-08-18 18:17:03,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 18:17:04,1000777,291712,-25.4368151,-49.2374852,Curitiba,PR,Cristo Rei,
2021-08-18 18:17:20,175757,291445,-23.6031507,-46.7289886,São Paulo,SP,Jardim Colombo,
2021-08-18 18:17:31,68640,7147,-22.997344,-43.259648,Rio de Janeiro,RJ,São Conrado,
2021-08-18 18:17:53,170742,279108,-22.9362865,-43.3505107,Rio de Janeiro,RJ,Pechincha,
2021-08-18 18:18:25,167892,272057,-22.9149643,-43.2134862,Rio de Janeiro,RJ,Praca da Bandeira,
2021-08-18 18:21:08,175739,291656,-22.9716866,-43.3835307,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-18 18:21:39,68640,7147,-22.997344,-43.259648,Rio de Janeiro,RJ,São Conrado,
2021-08-18 18:22:25,175550,291292,-23.5126431,-46.714802,São Paulo,SP,Vila Anastácio,
2021-08-18 18:25:33,78199,287312,-23.6151864,-46.6296317,São Paulo,SP,Vila da Saúde,
2021-08-18 18:28:03,34637,235722,-22.879342,-43.262213,Rio de Janeiro,RJ,Maria da Graça,
2021-08-18 18:28:43,34637,235722,-22.879342,-43.262213,Rio de Janeiro,RJ,Maria da Graça,
2021-08-18 18:29:15,175702,291586,-23.6091889,-46.5026506,São Paulo,SP,Conj. Hab. Teotonio Vilela,
2021-08-18 18:29:35,34637,235722,-22.879342,-43.262213,Rio de Janeiro,RJ,Maria da Graça,
2021-08-18 18:29:40,175771,291723,-23.5225102,-46.3462192,Poá,SP,Vila Júlia,
2021-08-18 18:29:59,175769,291721,-15.8358641,-48.0188329,Brasília,DF,,
2021-08-18 18:32:42,1000794,291730,-23.0003441,-43.4220263,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 18:33:31,175773,291725,-22.8372798,-43.3465334,Rio de Janeiro,RJ,Coelho Neto,
2021-08-18 18:33:56,175762,291711,-23.5711381,-46.6506366,São Paulo,SP,Paraíso,Vila Olímpia
2021-08-18 18:34:11,116070,108043,-23.0176029,-43.4823466,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 18:40:50,156270,235905,-22.7311785,-43.3331238,Belford Roxo,RJ,Parque Jupiranguai,
2021-08-18 18:42:27,156270,235905,-22.7311785,-43.3331238,Belford Roxo,RJ,Parque Jupiranguai,
2021-08-18 18:44:17,147070,208374,-23.6184704,-46.7599902,São Paulo,SP,Vila Pirajussara,
2021-08-18 18:44:45,175182,290539,-22.7462871,-43.3206075,Duque de Caxias,RJ,Pantanal,
2021-08-18 18:45:23,1000573,291481,-22.8240281,-43.3161006,Rio de Janeiro,RJ,Irajá,São Cristóvão
2021-08-18 18:47:12,145967,187856,-23.5834692,-46.5225501,São Paulo,SP,Vila rica,
2021-08-18 18:47:26,1000624,291529,-22.6385076,-43.2629785,Duque de Caxias,RJ,Parque Paulista,
2021-08-18 18:47:37,1000624,291529,-22.6385076,-43.2629785,Duque de Caxias,RJ,Parque Paulista,
2021-08-18 18:48:07,145967,187856,-23.5834692,-46.5225501,São Paulo,SP,Vila rica,
2021-08-18 18:48:44,175778,291741,-23.5964702,-46.6473394,São Paulo,SP,Vila Clementino,
2021-08-18 18:51:29,175776,291738,-23.020622,-43.462896,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 18:54:06,147070,208374,-23.6184704,-46.7599902,São Paulo,SP,Vila Pirajussara,
2021-08-18 18:54:51,147070,208374,-23.6184704,-46.7599902,São Paulo,SP,Vila Pirajussara,
2021-08-18 18:55:37,203,219208,-23.002736,-43.3941779,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 18:58:20,1000808,291739,-22.9177407,-43.4082548,Rio de Janeiro,RJ,Taquara,
2021-08-18 19:00:19,175786,291756,-22.873057,-43.266301,Rio de Janeiro,RJ,Higienópolis,
2021-08-18 19:05:06,145962,253118,-22.9512876,-43.5690013,Rio de Janeiro,RJ,Campo Grande,
2021-08-18 19:06:39,175661,291511,-22.9843225,-43.6893697,Rio de Janeiro,RJ,Sepetiba,
2021-08-18 19:12:10,78351,211296,-22.9379092,-43.1763057,Rio de Janeiro,RJ,Flamengo,São Cristóvão
2021-08-18 19:12:35,65751,55520,-15.810117,-47.8909255,Brasília,DF,Asa Sul,
2021-08-18 19:13:50,144520,191736,-23.617771,-46.558534,São Caetano do Sul,SP,Santa Paula,São Bernardo do Campo
2021-08-18 19:14:02,1000836,291765,-22.9025103,-43.3477208,Rio de Janeiro,RJ,Praça Seca,
2021-08-18 19:15:37,1000838,291767,-25.4269081,-49.2617658,Curitiba,PR,Santa Cândida,
2021-08-18 19:18:24,122322,289690,-22.7680334,-43.4208667,Mesquita,RJ,Jacutinga,
2021-08-18 19:21:40,175791,291762,-22.7621712,-43.4501107,Nova Iguaçu,RJ,Centro,
2021-08-18 19:23:40,155069,71352,-23.5064113,-46.5392356,São Paulo,SP,Vila Mesquita,
2021-08-18 19:28:17,1000857,291779,-22.8405726,-43.3175443,Rio de Janeiro,RJ,Vila da Penha,São Cristóvão
2021-08-18 19:28:22,139768,186403,-22.9278559,-43.238625,Rio de Janeiro,RJ,Tijuca,
2021-08-18 19:28:45,139768,186403,-22.9278559,-43.238625,Rio de Janeiro,RJ,Tijuca,
2021-08-18 19:30:06,175801,291779,-22.8405726,-43.3175443,Rio de Janeiro,RJ,Vila da Penha,São Cristóvão
2021-08-18 19:30:09,69882,198788,-22.8906116,-43.2755556,Rio de Janeiro,RJ,Cachambi,
2021-08-18 19:34:04,69882,198788,-22.8906116,-43.2755556,Rio de Janeiro,RJ,Cachambi,
2021-08-18 19:34:24,175804,154244,-23.9562984,-46.3421655,Santos,SP,Campo Grande,
2021-08-18 19:34:36,1000847,291772,-22.9925316,-43.4512795,Rio de Janeiro,RJ,Vargem Pequena,
2021-08-18 19:35:25,1000860,291780,-22.9278589,-43.375473,Rio de Janeiro,RJ,Taquara,
2021-08-18 19:36:07,116070,108043,-23.0176029,-43.4823466,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 19:37:01,1000869,291789,-15.9514827,-48.2796016,Santo Antônio do Descoberto,GO,,
2021-08-18 19:39:14,106230,65721,-22.8668594,-43.2960306,Rio de Janeiro,RJ,Engenho da Rainha,
2021-08-18 19:39:50,106230,65721,-22.8668594,-43.2960306,Rio de Janeiro,RJ,Engenho da Rainha,
2021-08-18 19:41:40,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 19:44:12,163664,259266,-22.8724118,-43.5766375,Rio de Janeiro,RJ,Campo Grande,
2021-08-18 19:44:44,1000876,291800,-23.4372181,-46.7888967,São Paulo,SP,,
2021-08-18 19:45:33,163664,259266,-22.8724118,-43.5766375,Rio de Janeiro,RJ,Campo Grande,
2021-08-18 19:45:46,171185,281054,-23.6777789,-46.578488,São Bernardo do Campo,SP,Chácara Sergipe,
2021-08-18 19:45:51,175249,290653,-23.6179451,-46.7702582,Taboão da Serra,SP,Vila Sonia do Taboao,
2021-08-18 19:46:15,175813,291796,-23.0019657,-43.3183366,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-18 19:47:57,175707,291566,-23.4996033,-46.4662746,São Paulo,SP,Jardim Pedro José Nunes,
2021-08-18 19:48:01,175707,291566,-23.4996033,-46.4662746,São Paulo,SP,Jardim Pedro José Nunes,
2021-08-18 19:50:08,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 19:52:53,1000886,291813,-22.5864454,-41.9903157,Casimiro de Abreu,RJ,,
2021-08-18 19:53:57,41265,36189,-23.0220354,-43.4906006,Rio de Janeiro,RJ,Recreio dos Bandeirantes,Barra
2021-08-18 19:54:04,41265,36189,-23.0220354,-43.4906006,Rio de Janeiro,RJ,Recreio dos Bandeirantes,Barra
2021-08-18 19:54:13,175820,193093,-22.8380197,-43.3274598,Rio de Janeiro,RJ,Irajá,
2021-08-18 19:54:15,175820,193093,-22.8380197,-43.3274598,Rio de Janeiro,RJ,Irajá,
2021-08-18 19:54:24,175820,193093,-22.8380197,-43.3274598,Rio de Janeiro,RJ,Irajá,
2021-08-18 19:55:29,41265,36189,-23.0220354,-43.4906006,Rio de Janeiro,RJ,Recreio dos Bandeirantes,Barra
2021-08-18 19:57:04,1000887,291815,-22.8112116,-43.1914193,Rio de Janeiro,RJ,Cacuia,
2021-08-18 19:58:45,1000891,291817,-22.9281345,-43.3771997,Rio de Janeiro,RJ,Taquara,Barra
2021-08-18 19:59:01,1000891,291817,-22.9281345,-43.3771997,Rio de Janeiro,RJ,Taquara,Barra
2021-08-18 19:59:09,1000891,291817,-22.9281345,-43.3771997,Rio de Janeiro,RJ,Taquara,Barra
2021-08-18 20:01:08,806100,132198,-22.7580719,-43.4600053,Nova Iguaçu,RJ,Centro,
2021-08-18 20:01:57,175825,291815,-22.8112116,-43.1914193,Rio de Janeiro,RJ,Cacuia,
2021-08-18 20:04:20,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 20:05:13,175831,291822,-23.5726023,-46.6984042,São Paulo,SP,Pinheiros,
2021-08-18 20:06:39,175580,291200,-22.8107203,-43.2102155,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-18 20:06:40,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 20:06:41,122322,289690,-22.7680334,-43.4208667,Mesquita,RJ,Jacutinga,
2021-08-18 20:06:50,122322,286468,-22.9218048,-43.1760388,Rio de Janeiro,RJ,Glória,
2021-08-18 20:07:54,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-18 20:08:03,122322,286468,-22.9218048,-43.1760388,Rio de Janeiro,RJ,Glória,
2021-08-18 20:08:09,122322,291836,-23.5457566,-46.6520962,São Paulo,SP,Centro Histórico de São Paulo,
2021-08-18 20:10:06,175580,291200,-22.8107203,-43.2102155,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-18 20:10:36,175063,290347,-22.797919,-43.3195307,Duque de Caxias,RJ,Centro,
2021-08-18 20:15:20,175532,291250,-23.5303664,-46.9002461,Jandira,SP,Centro,
2021-08-18 20:17:13,45398,97119,-22.9252647,-43.3556368,Rio de Janeiro,RJ,Pechincha,
2021-08-18 20:20:38,175845,291846,-22.939634,-43.190069,Rio de Janeiro,RJ,Laranjeiras,
2021-08-18 20:22:01,56514,995,-23.5593153,-46.6658993,São Paulo,SP,Jardim Paulista,
2021-08-18 20:22:29,1000917,291847,-23.4711511,-46.6589029,São Paulo,SP,Vila Nova Cachoeirinha,
2021-08-18 20:22:43,175795,291773,-22.776895,-43.3594012,São João de Meriti,RJ,Vilar dos Teles,
2021-08-18 20:30:33,140433,188448,-23.60021,-46.6878516,São Paulo,SP,Brooklin,
2021-08-18 20:32:24,153822,228267,-22.9049871,-43.1213729,Niterói,RJ,Ingá,
2021-08-18 20:32:43,175834,291831,-23.4840922,-46.8833811,Barueri,SP,Vila Sao Silvestre,
2021-08-18 20:33:40,175851,291859,-23.4469289,-46.5425763,Guarulhos,SP,Jardim Flor da Montanha,
2021-08-18 20:35:14,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 20:35:16,1000932,291860,-22.7857463,-43.3126973,Duque de Caxias,RJ,Centro,
2021-08-18 20:36:20,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 20:36:26,175834,291831,-23.4840922,-46.8833811,Barueri,SP,Vila Sao Silvestre,
2021-08-18 20:36:38,175834,291831,-23.4840922,-46.8833811,Barueri,SP,Vila Sao Silvestre,
2021-08-18 20:37:50,169108,275163,-23.7088561,-46.5842085,São Bernardo do Campo,SP,Parque dos Passaros,
2021-08-18 20:38:10,164185,266533,-22.9476996,-43.1869736,Rio de Janeiro,RJ,Botafogo,
2021-08-18 20:38:18,3365,54048,-12.988649,-38.482096,Salvador,BA,,
2021-08-18 20:40:46,159294,245282,-15.7956375,-47.9356469,Brasília,DF,Cruzeiro Novo,
2021-08-18 20:40:56,1000937,291866,-22.8210295,-43.0463177,São Gonçalo,RJ,,
2021-08-18 20:44:28,175422,291035,-23.0236669,-43.4589057,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-18 20:45:12,175834,291831,-23.4840922,-46.8833811,Barueri,SP,Vila Sao Silvestre,
2021-08-18 20:46:43,1000946,291872,-22.8036522,-45.1859013,Guaratinguetá,SP,,
2021-08-18 20:46:49,1000946,291872,-22.8036522,-45.1859013,Guaratinguetá,SP,,
2021-08-18 20:47:46,1000947,291873,-22.8992439,-43.3480408,Rio de Janeiro,RJ,Praça Seca,
2021-08-18 20:48:17,1000944,291871,-23.549049,-46.777277,Osasco,SP,Bela Vista,
2021-08-18 20:49:50,155948,234537,-23.5932749,-46.598294,São Paulo,SP,Ipiranga,
2021-08-18 20:49:52,149718,206049,-22.4347082,-43.1317807,Petrópolis,RJ,Corrêas,
2021-08-18 20:57:07,1000964,291880,-23.6447252,-46.5722826,São Caetano do Sul,SP,Mauá,
2021-08-18 20:59:04,1000959,291881,-23.5910836,-46.6751363,São Paulo,SP,Vila Nova Conceição,
2021-08-18 20:59:59,1000964,291884,-23.6447252,-46.5722826,São Caetano do Sul,SP,Mauá,
2021-08-18 21:01:00,134087,193520,-23.5462083,-46.5224734,São Paulo,SP,Vila Euthalia,
2021-08-18 21:02:27,1001042,291954,-22.9278281,-43.1779137,Rio de Janeiro,RJ,Catete,
2021-08-18 21:02:29,1001042,291954,-22.9278281,-43.1779137,Rio de Janeiro,RJ,Catete,
2021-08-18 21:02:39,146478,291882,-25.4372382,-49.2699727,Curitiba,PR,,
2021-08-18 21:02:49,1001042,291954,-22.9278281,-43.1779137,Rio de Janeiro,RJ,Catete,
2021-08-18 21:03:30,175863,291891,-23.4701724,-46.5389302,Guarulhos,SP,Vila Moreira,Tatuapé
